step,mode,current_altitude_ft,selected_altitude_ft,target_speed_kts,cmd_mode,cmd_vs_fpm,cmd_speed_kts,distance_to_next_nm
4123,PATH,-82766.7,3000,280,PATH,-1500,280,-6481.68
4124,PATH,-82791.7,3000,280,PATH,-1500,280,-6483.42
4125,PATH,-82816.7,3000,280,PATH,-1500,280,-6485.16
4126,PATH,-82841.7,3000,280,PATH,-1500,280,-6486.9
4127,PATH,-82866.7,3000,280,PATH,-1500,280,-6488.64
4128,PATH,-82891.7,3000,280,PATH,-1500,280,-6490.37
4129,PATH,-82916.7,3000,280,PATH,-1500,280,-6492.11
4130,PATH,-82941.7,3000,280,PATH,-1500,280,-6493.85
4131,PATH,-82966.7,3000,280,PATH,-1500,280,-6495.59
4132,PATH,-82991.7,3000,280,PATH,-1500,280,-6497.33
4133,PATH,-83016.7,3000,280,PATH,-1500,280,-6499.06
4134,PATH,-83041.7,3000,280,PATH,-1500,280,-6500.8
4135,PATH,-83066.7,3000,280,PATH,-1500,280,-6502.54
4136,PATH,-83091.7,3000,280,PATH,-1500,280,-6504.28
4137,PATH,-83116.7,3000,280,PATH,-1500,280,-6506.01
4138,PATH,-83141.7,3000,280,PATH,-1500,280,-6507.75
4139,PATH,-83166.7,3000,280,PATH,-1500,280,-6509.49
4140,PATH,-83191.7,3000,280,PATH,-1500,280,-6511.23
4141,PATH,-83216.7,3000,280,PATH,-1500,280,-6512.97
4142,PATH,-83241.7,3000,280,PATH,-1500,280,-6514.7
4143,PATH,-83266.7,3000,280,PATH,-1500,280,-6516.44
4144,PATH,-83291.7,3000,280,PATH,-1500,280,-6518.18
4145,PATH,-83316.7,3000,280,PATH,-1500,280,-6519.92
4146,PATH,-83341.7,3000,280,PATH,-1500,280,-6521.66
4147,PATH,-83366.7,3000,280,PATH,-1500,280,-6523.39
4148,PATH,-83391.7,3000,280,PATH,-1500,280,-6525.13
4149,PATH,-83416.7,3000,280,PATH,-1500,280,-6526.87
4150,PATH,-83441.7,3000,280,PATH,-1500,280,-6528.61
4151,PATH,-83466.7,3000,280,PATH,-1500,280,-6530.35
4152,PATH,-83491.7,3000,280,PATH,-1500,280,-6532.08
4153,PATH,-83516.7,3000,280,PATH,-1500,280,-6533.82
4154,PATH,-83541.7,3000,280,PATH,-1500,280,-6535.56
4155,PATH,-83566.7,3000,280,PATH,-1500,280,-6537.3
4156,PATH,-83591.7,3000,280,PATH,-1500,280,-6539.04
4157,PATH,-83616.7,3000,280,PATH,-1500,280,-6540.77
4158,PATH,-83641.7,3000,280,PATH,-1500,280,-6542.51
4159,PATH,-83666.7,3000,280,PATH,-1500,280,-6544.25
4160,PATH,-83691.7,3000,280,PATH,-1500,280,-6545.99
4161,PATH,-83716.7,3000,280,PATH,-1500,280,-6547.73
4162,PATH,-83741.7,3000,280,PATH,-1500,280,-6549.46
4163,PATH,-83766.7,3000,280,PATH,-1500,280,-6551.2
4164,PATH,-83791.7,3000,280,PATH,-1500,280,-6552.94
4165,PATH,-83816.7,3000,280,PATH,-1500,280,-6554.68
4166,PATH,-83841.7,3000,280,PATH,-1500,280,-6556.42
4167,PATH,-83866.7,3000,280,PATH,-1500,280,-6558.15
4168,PATH,-83891.7,3000,280,PATH,-1500,280,-6559.89
4169,PATH,-83916.7,3000,280,PATH,-1500,280,-6561.63
4170,PATH,-83941.7,3000,280,PATH,-1500,280,-6563.37
4171,PATH,-83966.7,3000,280,PATH,-1500,280,-6565.11
4172,PATH,-83991.7,3000,280,PATH,-1500,280,-6566.84
4173,PATH,-84016.7,3000,280,PATH,-1500,280,-6568.58
4174,PATH,-84041.7,3000,280,PATH,-1500,280,-6570.32
4175,PATH,-84066.7,3000,280,PATH,-1500,280,-6572.06
4176,PATH,-84091.7,3000,280,PATH,-1500,280,-6573.8
4177,PATH,-84116.7,3000,280,PATH,-1500,280,-6575.53
4178,PATH,-84141.7,3000,280,PATH,-1500,280,-6577.27
4179,PATH,-84166.7,3000,280,PATH,-1500,280,-6579.01
4180,PATH,-84191.7,3000,280,PATH,-1500,280,-6580.75
4181,PATH,-84216.7,3000,280,PATH,-1500,280,-6582.48
4182,PATH,-84241.7,3000,280,PATH,-1500,280,-6584.22
4183,PATH,-84266.7,3000,280,PATH,-1500,280,-6585.96
4184,PATH,-84291.7,3000,280,PATH,-1500,280,-6587.7
4185,PATH,-84316.7,3000,280,PATH,-1500,280,-6589.44
4186,PATH,-84341.7,3000,280,PATH,-1500,280,-6591.17
4187,PATH,-84366.7,3000,280,PATH,-1500,280,-6592.91
4188,PATH,-84391.7,3000,280,PATH,-1500,280,-6594.65
4189,PATH,-84416.7,3000,280,PATH,-1500,280,-6596.39
4190,PATH,-84441.7,3000,280,PATH,-1500,280,-6598.13
4191,PATH,-84466.7,3000,280,PATH,-1500,280,-6599.86
4192,PATH,-84491.7,3000,280,PATH,-1500,280,-6601.6
4193,PATH,-84516.7,3000,280,PATH,-1500,280,-6603.34
4194,PATH,-84541.7,3000,280,PATH,-1500,280,-6605.08
4195,PATH,-84566.7,3000,280,PATH,-1500,280,-6606.82
4196,PATH,-84591.7,3000,280,PATH,-1500,280,-6608.55
4197,PATH,-84616.7,3000,280,PATH,-1500,280,-6610.29
4198,PATH,-84641.7,3000,280,PATH,-1500,280,-6612.03
4199,PATH,-84666.7,3000,280,PATH,-1500,280,-6613.77
4200,PATH,-84691.7,3000,280,PATH,-1500,280,-6615.51
4201,PATH,-84716.7,3000,280,PATH,-1500,280,-6617.24
4202,PATH,-84741.7,3000,280,PATH,-1500,280,-6618.98
4203,PATH,-84766.7,3000,280,PATH,-1500,280,-6620.72
4204,PATH,-84791.7,3000,280,PATH,-1500,280,-6622.46
4205,PATH,-84816.7,3000,280,PATH,-1500,280,-6624.2
4206,PATH,-84841.7,3000,280,PATH,-1500,280,-6625.93
4207,PATH,-84866.7,3000,280,PATH,-1500,280,-6627.67
4208,PATH,-84891.7,3000,280,PATH,-1500,280,-6629.41
4209,PATH,-84916.7,3000,280,PATH,-1500,280,-6631.15
4210,PATH,-84941.7,3000,280,PATH,-1500,280,-6632.89
4211,PATH,-84966.7,3000,280,PATH,-1500,280,-6634.62
4212,PATH,-84991.7,3000,280,PATH,-1500,280,-6636.36
4213,PATH,-85016.7,3000,280,PATH,-1500,280,-6638.1
4214,PATH,-85041.7,3000,280,PATH,-1500,280,-6639.84
4215,PATH,-85066.7,3000,280,PATH,-1500,280,-6641.58
4216,PATH,-85091.7,3000,280,PATH,-1500,280,-6643.31
4217,PATH,-85116.7,3000,280,PATH,-1500,280,-6645.05
4218,PATH,-85141.7,3000,280,PATH,-1500,280,-6646.79
4219,PATH,-85166.7,3000,280,PATH,-1500,280,-6648.53
4220,PATH,-85191.7,3000,280,PATH,-1500,280,-6650.26
4221,PATH,-85216.7,3000,280,PATH,-1500,280,-6652
4222,PATH,-85241.7,3000,280,PATH,-1500,280,-6653.74
4223,PATH,-85266.7,3000,280,PATH,-1500,280,-6655.48
4224,PATH,-85291.7,3000,280,PATH,-1500,280,-6657.22
4225,PATH,-85316.7,3000,280,PATH,-1500,280,-6658.95
4226,PATH,-85341.7,3000,280,PATH,-1500,280,-6660.69
4227,PATH,-85366.7,3000,280,PATH,-1500,280,-6662.43
4228,PATH,-85391.7,3000,280,PATH,-1500,280,-6664.17
4229,PATH,-85416.7,3000,280,PATH,-1500,280,-6665.91
4230,PATH,-85441.7,3000,280,PATH,-1500,280,-6667.64
4231,PATH,-85466.7,3000,280,PATH,-1500,280,-6669.38
4232,PATH,-85491.7,3000,280,PATH,-1500,280,-6671.12
4233,PATH,-85516.7,3000,280,PATH,-1500,280,-6672.86
4234,PATH,-85541.7,3000,280,PATH,-1500,280,-6674.6
4235,PATH,-85566.7,3000,280,PATH,-1500,280,-6676.33
4236,PATH,-85591.7,3000,280,PATH,-1500,280,-6678.07
4237,PATH,-85616.7,3000,280,PATH,-1500,280,-6679.81
4238,PATH,-85641.7,3000,280,PATH,-1500,280,-6681.55
4239,PATH,-85666.7,3000,280,PATH,-1500,280,-6683.29
4240,PATH,-85691.7,3000,280,PATH,-1500,280,-6685.02
4241,PATH,-85716.7,3000,280,PATH,-1500,280,-6686.76
4242,PATH,-85741.7,3000,280,PATH,-1500,280,-6688.5
4243,PATH,-85766.7,3000,280,PATH,-1500,280,-6690.24
4244,PATH,-85791.7,3000,280,PATH,-1500,280,-6691.98
4245,PATH,-85816.7,3000,280,PATH,-1500,280,-6693.71
4246,PATH,-85841.7,3000,280,PATH,-1500,280,-6695.45
4247,PATH,-85866.7,3000,280,PATH,-1500,280,-6697.19
4248,PATH,-85891.7,3000,280,PATH,-1500,280,-6698.93
4249,PATH,-85916.7,3000,280,PATH,-1500,280,-6700.67
4250,PATH,-85941.7,3000,280,PATH,-1500,280,-6702.4
4251,PATH,-85966.7,3000,280,PATH,-1500,280,-6704.14
4252,PATH,-85991.7,3000,280,PATH,-1500,280,-6705.88
4253,PATH,-86016.7,3000,280,PATH,-1500,280,-6707.62
4254,PATH,-86041.7,3000,280,PATH,-1500,280,-6709.36
4255,PATH,-86066.7,3000,280,PATH,-1500,280,-6711.09
4256,PATH,-86091.7,3000,280,PATH,-1500,280,-6712.83
4257,PATH,-86116.7,3000,280,PATH,-1500,280,-6714.57
4258,PATH,-86141.7,3000,280,PATH,-1500,280,-6716.31
4259,PATH,-86166.7,3000,280,PATH,-1500,280,-6718.05
4260,PATH,-86191.7,3000,280,PATH,-1500,280,-6719.78
4261,PATH,-86216.7,3000,280,PATH,-1500,280,-6721.52
4262,PATH,-86241.7,3000,280,PATH,-1500,280,-6723.26
4263,PATH,-86266.7,3000,280,PATH,-1500,280,-6725
4264,PATH,-86291.7,3000,280,PATH,-1500,280,-6726.73
4265,PATH,-86316.7,3000,280,PATH,-1500,280,-6728.47
4266,PATH,-86341.7,3000,280,PATH,-1500,280,-6730.21
4267,PATH,-86366.7,3000,280,PATH,-1500,280,-6731.95
4268,PATH,-86391.7,3000,280,PATH,-1500,280,-6733.69
4269,PATH,-86416.7,3000,280,PATH,-1500,280,-6735.42
4270,PATH,-86441.7,3000,280,PATH,-1500,280,-6737.16
4271,PATH,-86466.7,3000,280,PATH,-1500,280,-6738.9
4272,PATH,-86491.7,3000,280,PATH,-1500,280,-6740.64
4273,PATH,-86516.7,3000,280,PATH,-1500,280,-6742.38
4274,PATH,-86541.7,3000,280,PATH,-1500,280,-6744.11
4275,PATH,-86566.7,3000,280,PATH,-1500,280,-6745.85
4276,PATH,-86591.7,3000,280,PATH,-1500,280,-6747.59
4277,PATH,-86616.7,3000,280,PATH,-1500,280,-6749.33
4278,PATH,-86641.7,3000,280,PATH,-1500,280,-6751.07
4279,PATH,-86666.7,3000,280,PATH,-1500,280,-6752.8
4280,PATH,-86691.7,3000,280,PATH,-1500,280,-6754.54
4281,PATH,-86716.7,3000,280,PATH,-1500,280,-6756.28
4282,PATH,-86741.7,3000,280,PATH,-1500,280,-6758.02
4283,PATH,-86766.7,3000,280,PATH,-1500,280,-6759.76
4284,PATH,-86791.7,3000,280,PATH,-1500,280,-6761.49
4285,PATH,-86816.7,3000,280,PATH,-1500,280,-6763.23
4286,PATH,-86841.7,3000,280,PATH,-1500,280,-6764.97
4287,PATH,-86866.7,3000,280,PATH,-1500,280,-6766.71
4288,PATH,-86891.7,3000,280,PATH,-1500,280,-6768.45
4289,PATH,-86916.7,3000,280,PATH,-1500,280,-6770.18
4290,PATH,-86941.7,3000,280,PATH,-1500,280,-6771.92
4291,PATH,-86966.7,3000,280,PATH,-1500,280,-6773.66
4292,PATH,-86991.7,3000,280,PATH,-1500,280,-6775.4
4293,PATH,-87016.7,3000,280,PATH,-1500,280,-6777.14
4294,PATH,-87041.7,3000,280,PATH,-1500,280,-6778.87
4295,PATH,-87066.7,3000,280,PATH,-1500,280,-6780.61
4296,PATH,-87091.7,3000,280,PATH,-1500,280,-6782.35
4297,PATH,-87116.7,3000,280,PATH,-1500,280,-6784.09
4298,PATH,-87141.7,3000,280,PATH,-1500,280,-6785.83
4299,PATH,-87166.7,3000,280,PATH,-1500,280,-6787.56
4300,PATH,-87191.7,3000,280,PATH,-1500,280,-6789.3
4301,PATH,-87216.7,3000,280,PATH,-1500,280,-6791.04
4302,PATH,-87241.7,3000,280,PATH,-1500,280,-6792.78
4303,PATH,-87266.7,3000,280,PATH,-1500,280,-6794.51
4304,PATH,-87291.7,3000,280,PATH,-1500,280,-6796.25
4305,PATH,-87316.7,3000,280,PATH,-1500,280,-6797.99
4306,PATH,-87341.7,3000,280,PATH,-1500,280,-6799.73
4307,PATH,-87366.7,3000,280,PATH,-1500,280,-6801.47
4308,PATH,-87391.7,3000,280,PATH,-1500,280,-6803.2
4309,PATH,-87416.7,3000,280,PATH,-1500,280,-6804.94
4310,PATH,-87441.7,3000,280,PATH,-1500,280,-6806.68
4311,PATH,-87466.7,3000,280,PATH,-1500,280,-6808.42
4312,PATH,-87491.7,3000,280,PATH,-1500,280,-6810.16
4313,PATH,-87516.7,3000,280,PATH,-1500,280,-6811.89
4314,PATH,-87541.7,3000,280,PATH,-1500,280,-6813.63
4315,PATH,-87566.7,3000,280,PATH,-1500,280,-6815.37
4316,PATH,-87591.7,3000,280,PATH,-1500,280,-6817.11
4317,PATH,-87616.7,3000,280,PATH,-1500,280,-6818.85
4318,PATH,-87641.7,3000,280,PATH,-1500,280,-6820.58
4319,PATH,-87666.7,3000,280,PATH,-1500,280,-6822.32
4320,PATH,-87691.7,3000,280,PATH,-1500,280,-6824.06
4321,PATH,-87716.7,3000,280,PATH,-1500,280,-6825.8
4322,PATH,-87741.7,3000,280,PATH,-1500,280,-6827.54
4323,PATH,-87766.7,3000,280,PATH,-1500,280,-6829.27
4324,PATH,-87791.7,3000,280,PATH,-1500,280,-6831.01
4325,PATH,-87816.7,3000,280,PATH,-1500,280,-6832.75
4326,PATH,-87841.7,3000,280,PATH,-1500,280,-6834.49
4327,PATH,-87866.7,3000,280,PATH,-1500,280,-6836.23
4328,PATH,-87891.7,3000,280,PATH,-1500,280,-6837.96
4329,PATH,-87916.7,3000,280,PATH,-1500,280,-6839.7
4330,PATH,-87941.7,3000,280,PATH,-1500,280,-6841.44
4331,PATH,-87966.7,3000,280,PATH,-1500,280,-6843.18
4332,PATH,-87991.7,3000,280,PATH,-1500,280,-6844.92
4333,PATH,-88016.7,3000,280,PATH,-1500,280,-6846.65
4334,PATH,-88041.7,3000,280,PATH,-1500,280,-6848.39
4335,PATH,-88066.7,3000,280,PATH,-1500,280,-6850.13
4336,PATH,-88091.7,3000,280,PATH,-1500,280,-6851.87
4337,PATH,-88116.7,3000,280,PATH,-1500,280,-6853.61
4338,PATH,-88141.7,3000,280,PATH,-1500,280,-6855.34
4339,PATH,-88166.7,3000,280,PATH,-1500,280,-6857.08
4340,PATH,-88191.7,3000,280,PATH,-1500,280,-6858.82
4341,PATH,-88216.7,3000,280,PATH,-1500,280,-6860.56
4342,PATH,-88241.7,3000,280,PATH,-1500,280,-6862.3
4343,PATH,-88266.7,3000,280,PATH,-1500,280,-6864.03
4344,PATH,-88291.7,3000,280,PATH,-1500,280,-6865.77
4345,PATH,-88316.7,3000,280,PATH,-1500,280,-6867.51
4346,PATH,-88341.7,3000,280,PATH,-1500,280,-6869.25
4347,PATH,-88366.7,3000,280,PATH,-1500,280,-6870.98
4348,PATH,-88391.7,3000,280,PATH,-1500,280,-6872.72
4349,PATH,-88416.7,3000,280,PATH,-1500,280,-6874.46
4350,PATH,-88441.7,3000,280,PATH,-1500,280,-6876.2
4351,PATH,-88466.7,3000,280,PATH,-1500,280,-6877.94
4352,PATH,-88491.7,3000,280,PATH,-1500,280,-6879.67
4353,PATH,-88516.7,3000,280,PATH,-1500,280,-6881.41
4354,PATH,-88541.7,3000,280,PATH,-1500,280,-6883.15
4355,PATH,-88566.7,3000,280,PATH,-1500,280,-6884.89
4356,PATH,-88591.7,3000,280,PATH,-1500,280,-6886.63
4357,PATH,-88616.7,3000,280,PATH,-1500,280,-6888.36
4358,PATH,-88641.7,3000,280,PATH,-1500,280,-6890.1
4359,PATH,-88666.7,3000,280,PATH,-1500,280,-6891.84
4360,PATH,-88691.7,3000,280,PATH,-1500,280,-6893.58
4361,PATH,-88716.7,3000,280,PATH,-1500,280,-6895.32
4362,PATH,-88741.7,3000,280,PATH,-1500,280,-6897.05
4363,PATH,-88766.7,3000,280,PATH,-1500,280,-6898.79
4364,PATH,-88791.7,3000,280,PATH,-1500,280,-6900.53
4365,PATH,-88816.7,3000,280,PATH,-1500,280,-6902.27
4366,PATH,-88841.7,3000,280,PATH,-1500,280,-6904.01
4367,PATH,-88866.7,3000,280,PATH,-1500,280,-6905.74
4368,PATH,-88891.7,3000,280,PATH,-1500,280,-6907.48
4369,PATH,-88916.7,3000,280,PATH,-1500,280,-6909.22
4370,PATH,-88941.7,3000,280,PATH,-1500,280,-6910.96
4371,PATH,-88966.7,3000,280,PATH,-1500,280,-6912.7
4372,PATH,-88991.7,3000,280,PATH,-1500,280,-6914.43
4373,PATH,-89016.7,3000,280,PATH,-1500,280,-6916.17
4374,PATH,-89041.7,3000,280,PATH,-1500,280,-6917.91
4375,PATH,-89066.7,3000,280,PATH,-1500,280,-6919.65
4376,PATH,-89091.7,3000,280,PATH,-1500,280,-6921.39
4377,PATH,-89116.7,3000,280,PATH,-1500,280,-6923.12
4378,PATH,-89141.7,3000,280,PATH,-1500,280,-6924.86
4379,PATH,-89166.7,3000,280,PATH,-1500,280,-6926.6
4380,PATH,-89191.7,3000,280,PATH,-1500,280,-6928.34
4381,PATH,-89216.7,3000,280,PATH,-1500,280,-6930.08
4382,PATH,-89241.7,3000,280,PATH,-1500,280,-6931.81
4383,PATH,-89266.7,3000,280,PATH,-1500,280,-6933.55
4384,PATH,-89291.7,3000,280,PATH,-1500,280,-6935.29
4385,PATH,-89316.7,3000,280,PATH,-1500,280,-6937.03
4386,PATH,-89341.7,3000,280,PATH,-1500,280,-6938.76
4387,PATH,-89366.7,3000,280,PATH,-1500,280,-6940.5
4388,PATH,-89391.7,3000,280,PATH,-1500,280,-6942.24
4389,PATH,-89416.7,3000,280,PATH,-1500,280,-6943.98
4390,PATH,-89441.7,3000,280,PATH,-1500,280,-6945.72
4391,PATH,-89466.7,3000,280,PATH,-1500,280,-6947.45
4392,PATH,-89491.7,3000,280,PATH,-1500,280,-6949.19
4393,PATH,-89516.7,3000,280,PATH,-1500,280,-6950.93
4394,PATH,-89541.7,3000,280,PATH,-1500,280,-6952.67
4395,PATH,-89566.7,3000,280,PATH,-1500,280,-6954.41
4396,PATH,-89591.7,3000,280,PATH,-1500,280,-6956.14
4397,PATH,-89616.7,3000,280,PATH,-1500,280,-6957.88
4398,PATH,-89641.7,3000,280,PATH,-1500,280,-6959.62
4399,PATH,-89666.7,3000,280,PATH,-1500,280,-6961.36
4400,PATH,-89691.7,3000,280,PATH,-1500,280,-6963.1
4401,PATH,-89716.7,3000,280,PATH,-1500,280,-6964.83
4402,PATH,-89741.7,3000,280,PATH,-1500,280,-6966.57
4403,PATH,-89766.7,3000,280,PATH,-1500,280,-6968.31
4404,PATH,-89791.7,3000,280,PATH,-1500,280,-6970.05
4405,PATH,-89816.7,3000,280,PATH,-1500,280,-6971.79
4406,PATH,-89841.7,3000,280,PATH,-1500,280,-6973.52
4407,PATH,-89866.7,3000,280,PATH,-1500,280,-6975.26
4408,PATH,-89891.7,3000,280,PATH,-1500,280,-6977
4409,PATH,-89916.7,3000,280,PATH,-1500,280,-6978.74
4410,PATH,-89941.7,3000,280,PATH,-1500,280,-6980.48
4411,PATH,-89966.7,3000,280,PATH,-1500,280,-6982.21
4412,PATH,-89991.7,3000,280,PATH,-1500,280,-6983.95
4413,PATH,-90016.7,3000,280,PATH,-1500,280,-6985.69
4414,PATH,-90041.7,3000,280,PATH,-1500,280,-6987.43
4415,PATH,-90066.7,3000,280,PATH,-1500,280,-6989.17
4416,PATH,-90091.7,3000,280,PATH,-1500,280,-6990.9
4417,PATH,-90116.7,3000,280,PATH,-1500,280,-6992.64
4418,PATH,-90141.7,3000,280,PATH,-1500,280,-6994.38
4419,PATH,-90166.7,3000,280,PATH,-1500,280,-6996.12
4420,PATH,-90191.7,3000,280,PATH,-1500,280,-6997.86
4421,PATH,-90216.7,3000,280,PATH,-1500,280,-6999.59
4422,PATH,-90241.7,3000,280,PATH,-1500,280,-7001.33
4423,PATH,-90266.7,3000,280,PATH,-1500,280,-7003.07
4424,PATH,-90291.7,3000,280,PATH,-1500,280,-7004.81
4425,PATH,-90316.7,3000,280,PATH,-1500,280,-7006.55
4426,PATH,-90341.7,3000,280,PATH,-1500,280,-7008.28
4427,PATH,-90366.7,3000,280,PATH,-1500,280,-7010.02
4428,PATH,-90391.7,3000,280,PATH,-1500,280,-7011.76
4429,PATH,-90416.7,3000,280,PATH,-1500,280,-7013.5
4430,PATH,-90441.7,3000,280,PATH,-1500,280,-7015.23
4431,PATH,-90466.7,3000,280,PATH,-1500,280,-7016.97
4432,PATH,-90491.7,3000,280,PATH,-1500,280,-7018.71
4433,PATH,-90516.7,3000,280,PATH,-1500,280,-7020.45
4434,PATH,-90541.7,3000,280,PATH,-1500,280,-7022.19
4435,PATH,-90566.7,3000,280,PATH,-1500,280,-7023.92
4436,PATH,-90591.7,3000,280,PATH,-1500,280,-7025.66
4437,PATH,-90616.7,3000,280,PATH,-1500,280,-7027.4
4438,PATH,-90641.7,3000,280,PATH,-1500,280,-7029.14
4439,PATH,-90666.7,3000,280,PATH,-1500,280,-7030.88
4440,PATH,-90691.7,3000,280,PATH,-1500,280,-7032.61
4441,PATH,-90716.7,3000,280,PATH,-1500,280,-7034.35
4442,PATH,-90741.7,3000,280,PATH,-1500,280,-7036.09
4443,PATH,-90766.7,3000,280,PATH,-1500,280,-7037.83
4444,PATH,-90791.7,3000,280,PATH,-1500,280,-7039.57
4445,PATH,-90816.7,3000,280,PATH,-1500,280,-7041.3
4446,PATH,-90841.7,3000,280,PATH,-1500,280,-7043.04
4447,PATH,-90866.7,3000,280,PATH,-1500,280,-7044.78
4448,PATH,-90891.7,3000,280,PATH,-1500,280,-7046.52
4449,PATH,-90916.7,3000,280,PATH,-1500,280,-7048.26
4450,PATH,-90941.7,3000,280,PATH,-1500,280,-7049.99
4451,PATH,-90966.7,3000,280,PATH,-1500,280,-7051.73
4452,PATH,-90991.7,3000,280,PATH,-1500,280,-7053.47
4453,PATH,-91016.7,3000,280,PATH,-1500,280,-7055.21
4454,PATH,-91041.7,3000,280,PATH,-1500,280,-7056.95
4455,PATH,-91066.7,3000,280,PATH,-1500,280,-7058.68
4456,PATH,-91091.7,3000,280,PATH,-1500,280,-7060.42
4457,PATH,-91116.7,3000,280,PATH,-1500,280,-7062.16
4458,PATH,-91141.7,3000,280,PATH,-1500,280,-7063.9
4459,PATH,-91166.7,3000,280,PATH,-1500,280,-7065.64
4460,PATH,-91191.7,3000,280,PATH,-1500,280,-7067.37
4461,PATH,-91216.7,3000,280,PATH,-1500,280,-7069.11
4462,PATH,-91241.7,3000,280,PATH,-1500,280,-7070.85
4463,PATH,-91266.7,3000,280,PATH,-1500,280,-7072.59
4464,PATH,-91291.7,3000,280,PATH,-1500,280,-7074.33
4465,PATH,-91316.7,3000,280,PATH,-1500,280,-7076.06
4466,PATH,-91341.7,3000,280,PATH,-1500,280,-7077.8
4467,PATH,-91366.7,3000,280,PATH,-1500,280,-7079.54
4468,PATH,-91391.7,3000,280,PATH,-1500,280,-7081.28
4469,PATH,-91416.7,3000,280,PATH,-1500,280,-7083.01
4470,PATH,-91441.7,3000,280,PATH,-1500,280,-7084.75
4471,PATH,-91466.7,3000,280,PATH,-1500,280,-7086.49
4472,PATH,-91491.7,3000,280,PATH,-1500,280,-7088.23
4473,PATH,-91516.7,3000,280,PATH,-1500,280,-7089.97
4474,PATH,-91541.7,3000,280,PATH,-1500,280,-7091.7
4475,PATH,-91566.7,3000,280,PATH,-1500,280,-7093.44
4476,PATH,-91591.7,3000,280,PATH,-1500,280,-7095.18
4477,PATH,-91616.7,3000,280,PATH,-1500,280,-7096.92
4478,PATH,-91641.7,3000,280,PATH,-1500,280,-7098.66
4479,PATH,-91666.7,3000,280,PATH,-1500,280,-7100.39
4480,PATH,-91691.7,3000,280,PATH,-1500,280,-7102.13
4481,PATH,-91716.7,3000,280,PATH,-1500,280,-7103.87
4482,PATH,-91741.7,3000,280,PATH,-1500,280,-7105.61
4483,PATH,-91766.7,3000,280,PATH,-1500,280,-7107.35
4484,PATH,-91791.7,3000,280,PATH,-1500,280,-7109.08
4485,PATH,-91816.7,3000,280,PATH,-1500,280,-7110.82
4486,PATH,-91841.7,3000,280,PATH,-1500,280,-7112.56
4487,PATH,-91866.7,3000,280,PATH,-1500,280,-7114.3
4488,PATH,-91891.7,3000,280,PATH,-1500,280,-7116.04
4489,PATH,-91916.7,3000,280,PATH,-1500,280,-7117.77
4490,PATH,-91941.7,3000,280,PATH,-1500,280,-7119.51
4491,PATH,-91966.7,3000,280,PATH,-1500,280,-7121.25
4492,PATH,-91991.7,3000,280,PATH,-1500,280,-7122.99
4493,PATH,-92016.7,3000,280,PATH,-1500,280,-7124.73
4494,PATH,-92041.7,3000,280,PATH,-1500,280,-7126.46
4495,PATH,-92066.7,3000,280,PATH,-1500,280,-7128.2
4496,PATH,-92091.7,3000,280,PATH,-1500,280,-7129.94
4497,PATH,-92116.7,3000,280,PATH,-1500,280,-7131.68
4498,PATH,-92141.7,3000,280,PATH,-1500,280,-7133.42
4499,PATH,-92166.7,3000,280,PATH,-1500,280,-7135.15
4500,PATH,-92191.7,3000,280,PATH,-1500,280,-7136.89
4501,PATH,-92216.7,3000,280,PATH,-1500,280,-7138.63
4502,PATH,-92241.7,3000,280,PATH,-1500,280,-7140.37
4503,PATH,-92266.7,3000,280,PATH,-1500,280,-7142.11
4504,PATH,-92291.7,3000,280,PATH,-1500,280,-7143.84
4505,PATH,-92316.7,3000,280,PATH,-1500,280,-7145.58
4506,PATH,-92341.7,3000,280,PATH,-1500,280,-7147.32
4507,PATH,-92366.7,3000,280,PATH,-1500,280,-7149.06
4508,PATH,-92391.7,3000,280,PATH,-1500,280,-7150.8
4509,PATH,-92416.7,3000,280,PATH,-1500,280,-7152.53
4510,PATH,-92441.7,3000,280,PATH,-1500,280,-7154.27
4511,PATH,-92466.7,3000,280,PATH,-1500,280,-7156.01
4512,PATH,-92491.7,3000,280,PATH,-1500,280,-7157.75
4513,PATH,-92516.7,3000,280,PATH,-1500,280,-7159.48
4514,PATH,-92541.7,3000,280,PATH,-1500,280,-7161.22
4515,PATH,-92566.7,3000,280,PATH,-1500,280,-7162.96
4516,PATH,-92591.7,3000,280,PATH,-1500,280,-7164.7
4517,PATH,-92616.7,3000,280,PATH,-1500,280,-7166.44
4518,PATH,-92641.7,3000,280,PATH,-1500,280,-7168.17
4519,PATH,-92666.7,3000,280,PATH,-1500,280,-7169.91
4520,PATH,-92691.7,3000,280,PATH,-1500,280,-7171.65
4521,PATH,-92716.7,3000,280,PATH,-1500,280,-7173.39
4522,PATH,-92741.7,3000,280,PATH,-1500,280,-7175.13
4523,PATH,-92766.7,3000,280,PATH,-1500,280,-7176.86
4524,PATH,-92791.7,3000,280,PATH,-1500,280,-7178.6
4525,PATH,-92816.7,3000,280,PATH,-1500,280,-7180.34
4526,PATH,-92841.7,3000,280,PATH,-1500,280,-7182.08
4527,PATH,-92866.7,3000,280,PATH,-1500,280,-7183.82
4528,PATH,-92891.7,3000,280,PATH,-1500,280,-7185.55
4529,PATH,-92916.7,3000,280,PATH,-1500,280,-7187.29
4530,PATH,-92941.7,3000,280,PATH,-1500,280,-7189.03
4531,PATH,-92966.7,3000,280,PATH,-1500,280,-7190.77
